zipcode,GEOID10,latitude,longitude
64873,64873,37.01766149,-94.051443
12433,12433,42.00336947,-74.1585605
12434,12434,42.36050811,-74.5007186
12435,12435,41.733965,-74.5046503
12435,12435,41.7288058,-74.5187431
12436,12436,42.19555608,-74.074106
12438,12438,42.20788034,-74.601223
12439,12439,42.31598385,-74.1489378
12439,12439,42.32026862,-74.1825306
12439,12439,42.2780377,-74.2131567
12440,12440,41.77874355,-74.1772389
12441,12441,42.13530228,-74.5086905
12442,12442,42.21523782,-74.2367266
12443,12443,41.93391208,-74.085398
12444,12444,42.26317788,-74.2967246
12446,12446,41.76129268,-74.348422
12446,12446,41.80598256,-74.3255733
12448,12448,42.07924142,-74.1829318
12449,12449,41.99353111,-73.9930308
12450,12450,42.13324911,-74.2442776
12451,12451,42.3052686,-73.9501361
12452,12452,42.25764134,-74.3612102
33967,33967,26.47225033,-81.8122055
54246,54246,45.39395715,-86.7644082
54246,54246,45.36852571,-86.7804712
54246,54246,45.41621458,-86.8193321
54246,54246,45.3575036,-86.8514276
54246,54246,45.39863467,-86.8535211
54246,54246,45.39904501,-86.8543723
54246,54246,45.29351709,-86.895967
54246,54246,45.35081663,-86.9241675
54246,54246,45.34769805,-86.9323204
54246,54246,45.31777818,-86.9127305
54246,54246,45.34935618,-86.9322036
54246,54246,45.34288355,-86.9341167
54246,54246,45.34697168,-86.9348308
54246,54246,45.34422855,-86.9362824
54246,54246,45.34580261,-86.9386114
54246,54246,45.34260512,-86.9391583
54246,54246,45.34379115,-86.9396948
54246,54246,45.35932995,-86.9466823
54246,54246,45.35273285,-86.9524393
54246,54246,45.35740543,-86.9539925
54246,54246,45.37657432,-86.9007541
54246,54246,45.30776568,-86.9520828
54247,54247,44.19704257,-87.7851206
23452,23452,36.84670966,-76.0925054
54301,54301,44.48207819,-88.0203295
23453,23453,36.78554513,-76.0757408
33971,33971,26.63879708,-81.6991672
54302,54302,44.50769126,-87.9761635
54303,54303,44.57415987,-88.0783287
54303,54303,44.53873721,-88.0500297
33972,33972,26.6170132,-81.6019421
33972,33972,26.64927074,-81.6167031
23454,23454,36.82647408,-76.0246535
33973,33973,26.60195887,-81.7310568
54304,54304,44.50851513,-88.0866457
54304,54304,44.49393673,-88.0678187
54307,54307,44.47042762,-88.0366393
23455,23455,36.89322957,-76.1464369
54311,54311,44.48327779,-87.8960809
33974,33974,26.58121062,-81.6314862
33974,33974,26.56251611,-81.6036293
23456,23456,36.73406883,-76.0360118
54313,54313,44.59531109,-87.9833361
54313,54313,44.45476746,-87.9984908
54313,54313,44.58599418,-88.1109132
23457,23457,36.61595764,-76.0191742
67512,67512,38.21793474,-98.3402928
67513,67513,38.44703907,-99.5449598
67514,67514,37.86494535,-98.2070283
67515,67515,38.62465876,-100.068654
67516,67516,38.37959657,-99.6831234
67518,67518,38.4146338,-100.167118
67519,67519,38.02178379,-99.104762
67519,67519,37.92907066,-99.0908968
67520,67520,38.58581435,-99.1828953
67521,67521,38.62310937,-99.7228501
67522,67522,38.12462927,-97.7441017
67523,67523,38.19747301,-99.5493179
67524,67524,38.37532108,-98.3787647
67525,67525,38.56876326,-98.5707612
67526,67526,38.33480081,-98.5528977
67529,67529,38.07274491,-99.2532583
67530,67530,38.35286032,-98.7936237
67543,67543,37.87757335,-97.7947693
67544,67544,38.58226175,-98.7573807
67545,67545,38.16405858,-98.6199571
67546,67546,38.23255309,-97.8194211
67547,67547,37.93346814,-99.4574558
91030,91030,34.1102437,-118.157298
91040,91040,34.26177704,-118.337133
91042,91042,34.31651032,-118.24924
91046,91046,34.2114521,-118.241035
91101,91101,34.14662792,-118.139476
89835,89835,41.64828936,-114.740067
89835,89835,41.63930752,-114.746037
89835,89835,40.29345715,-114.906259
89835,89835,41.56695178,-115.207009
89835,89835,41.21486016,-114.848089
85308,85308,33.66053961,-112.184578
85309,85309,33.5354761,-112.376671
89883,89883,40.58323543,-114.196558
89883,89883,40.92057757,-114.128546
89883,89883,40.24783431,-114.51929
91103,91103,34.16899855,-118.165978
85310,85310,33.69580822,-112.171856
91104,91104,34.16778735,-118.123439
85320,85320,33.918456,-113.213648
91105,91105,34.13823615,-118.166766
91106,91106,34.13858916,-118.128228
85321,85321,32.22941541,-112.654272
91107,91107,34.15830708,-118.08715
85322,85322,33.17410234,-112.851028
91108,91108,34.1223279,-118.113407
78723,78723,30.30426973,-97.6857133
78724,78724,30.29439404,-97.6141533
78725,78725,30.23578827,-97.6083462
78726,78726,30.42950563,-97.842066
78727,78727,30.42950097,-97.7174066
78728,78728,30.45657202,-97.6898978
78729,78729,30.45842709,-97.7559618
78730,78730,30.36490778,-97.8373541
78731,78731,30.3474081,-97.7685009
78732,78732,30.37910736,-97.8931095
78733,78733,30.32323918,-97.8760671
78734,78734,30.35856088,-98.0031201
78734,78734,30.38079383,-97.9463222
78734,78734,30.33596424,-98.0118747
78735,78735,30.26590877,-97.8665876
78736,78736,30.26108165,-97.9594414
78737,78737,30.18780531,-97.9596299
78738,78738,30.31939493,-97.9583473
78739,78739,30.17846993,-97.8886929
78741,78741,30.23048886,-97.7140165
78742,78742,30.24414775,-97.6582884
78744,78744,30.1827756,-97.7291993
78745,78745,30.20685068,-97.797381
78746,78746,30.29727336,-97.8105382
78747,78747,30.1265313,-97.740135
12887,12887,43.46719004,-73.3794233
12887,12887,43.44003407,-73.4044946
12887,12887,43.68672927,-73.4212489
12887,12887,43.60206935,-73.438891
12887,12887,43.53736637,-73.3640491
12901,12901,44.66182225,-73.4172564
12901,12901,44.62220693,-73.4168572
12901,12901,44.63234616,-73.5535156
12901,12901,44.70559155,-73.4748785
12903,12903,44.68050559,-73.4469313
12910,12910,44.85610154,-73.6407701
12911,12911,44.51911064,-73.4650499
12912,12912,44.46222428,-73.7469174
12913,12913,44.42202394,-74.020894
12914,12914,44.92719425,-74.5997147
12916,12916,44.8351785,-74.5158951
12917,12917,44.92765795,-74.178925
12918,12918,44.69039377,-73.6834989
12919,12919,44.96790413,-73.4491445
12920,12920,44.87652535,-74.062177
12921,12921,44.89114932,-73.4379324
12922,12922,44.2880713,-74.7179053
12923,12923,44.95453227,-73.9391597
12924,12924,44.47774413,-73.584261
12926,12926,44.91506567,-74.4146277
12926,12926,44.95416832,-74.3228439
12927,12927,44.19933532,-74.8212232
12928,12928,43.95157413,-73.5300383
12929,12929,44.72002682,-73.719234
12930,12930,44.78583908,-74.4790573
12930,12930,44.72310852,-74.5416139
12932,12932,44.15083455,-73.5510727
12932,12932,44.22660013,-73.6270865
12933,12933,44.89099391,-73.8453405
12934,12934,44.86615485,-73.8839965
12935,12935,44.8347903,-73.787523
64083,64083,38.79972485,-94.4472842
64084,64084,39.38342145,-94.064626
58563,58563,46.90333068,-101.434968
58564,58564,46.2661622,-101.352251
64085,64085,39.33450836,-93.9456686
58565,58565,47.48680507,-101.383134
58566,58566,46.50369885,-100.791603
58566,58566,46.58587301,-100.929844
58568,58568,46.08780384,-101.047282
64086,64086,38.907878,-94.2875557
58569,58569,46.26228167,-101.190492
64088,64088,39.15841491,-94.1844311
58570,58570,46.38368403,-100.888292
64089,64089,39.392268,-94.5626072
64090,64090,38.75935911,-94.1635778
64092,64092,39.22002574,-94.8019989
58571,58571,47.27588017,-101.40095
58572,58572,46.85638389,-100.336473
58573,58573,46.10012018,-100.203311
64093,64093,38.79477414,-93.7317317
58575,58575,47.5633519,-100.901779
64096,64096,39.20208066,-93.5623768
64097,64097,39.10852116,-93.9863813
64098,64098,39.45615329,-94.8939616
64101,64101,39.1034671,-94.6006441
64102,64102,39.09384396,-94.6040407
58576,58576,47.43867109,-101.216515
19133,19133,39.99262831,-75.1415069
19134,19134,39.98982902,-75.1083693
19135,19135,40.02186332,-75.0493004
19136,19136,40.03972795,-75.0188309
19137,19137,39.99461956,-75.0739398
19137,19137,39.99802718,-75.0963567
19138,19138,40.05600276,-75.1590487
19139,19139,39.96143751,-75.2295753
34202,34202,27.40669391,-82.3900104
34203,34203,27.44357039,-82.5093384
34205,34205,27.48412148,-82.5833771
34207,34207,27.43755723,-82.5801885
34208,34208,27.48714293,-82.5131231
34209,34209,27.49835938,-82.6483321
34210,34210,27.43800616,-82.6308519
34211,34211,27.45001684,-82.3773234
34212,34212,27.4988769,-82.4079044
34215,34215,27.47176753,-82.6849966
34216,34216,27.53761151,-82.7370512
90713,90713,33.84799039,-118.112601
90715,90715,33.8402913,-118.078883
90716,90716,33.83040239,-118.073025
90717,90717,33.79380483,-118.317172
85254,85254,33.61505489,-111.951926
90720,90720,33.79558949,-118.063591
85255,85255,33.68315971,-111.821126
90723,90723,33.89740814,-118.164806
85256,85256,33.50195713,-111.840678
85257,85257,33.46419701,-111.915946
90731,90731,33.72987673,-118.277472
90732,90732,33.77104493,-118.303031
90732,90732,33.73268795,-118.314994
85258,85258,33.56468218,-111.895655
85259,85259,33.60112179,-111.809504
90740,90740,33.75803302,-118.07559
90742,90742,33.71716511,-118.074826
90743,90743,33.72724679,-118.089861
85260,85260,33.60959825,-111.891563
90744,90744,33.79225501,-118.286182
90744,90744,33.77863358,-118.261642
85262,85262,33.83180165,-111.810566
89521,89521,39.38101202,-119.685938
85263,85263,33.82693376,-111.514539
90745,90745,33.82125694,-118.264409
85264,85264,33.63083622,-111.532569
14435,14435,42.71314033,-77.6623344
14437,14437,42.5751953,-77.7382543
14441,14441,42.6852096,-76.9572305
14445,14445,43.09756072,-77.4851409
14445,14445,43.11273155,-77.4898776
14450,14450,43.0916299,-77.4170286
14454,14454,42.79689634,-77.7738594
14456,14456,42.84588689,-77.0012477
14462,14462,42.68653598,-77.7511153
14464,14464,43.32778455,-77.9362308
14466,14466,42.77651768,-77.5810468
14467,14467,43.04165843,-77.6101229
14468,14468,43.29303516,-77.8042489
14469,14469,42.87753683,-77.4659707
14470,14470,43.21054014,-78.0534651
14471,14471,42.75378616,-77.4921934
14472,14472,42.96728464,-77.579132
14475,14475,42.93781889,-77.4982966
14476,14476,43.32919968,-78.0446326
14477,14477,43.33361937,-78.1358589
14478,14478,42.57784768,-77.1263168
5657,5657,44.53469024,-72.5257649
5658,5658,44.35812941,-72.3558423
5660,5660,44.26662387,-72.7878701
5660,5660,44.24704757,-72.7411076
5661,5661,44.53799063,-72.6183698
5663,5663,44.15142124,-72.6770337
5664,5664,44.16717264,-72.6531381
5667,5667,44.34443813,-72.4231654
5667,5667,44.27110984,-72.3918213
5669,5669,43.99341288,-72.7599261
5669,5669,44.0685554,-72.7300192
5672,5672,44.4813459,-72.7218665
5673,5673,44.19364234,-72.8418904
5674,5674,44.11100011,-72.8608543
5675,5675,44.07378999,-72.4187196
5676,5676,44.34284053,-72.8090534
5677,5677,44.39287865,-72.7096682
5678,5678,44.1562684,-72.4757065
5679,5679,44.10735082,-72.5397356
5680,5680,44.54401141,-72.4706874
5681,5681,44.40215145,-72.410346
5681,5681,44.45725128,-72.4033029
5682,5682,44.40299355,-72.5714476
5701,5701,43.62474991,-72.9100401
5730,5730,43.43408281,-72.8114725
5730,5730,43.38993146,-72.8371651
5732,5732,43.73343003,-73.1650259
5732,5732,43.67026314,-73.1928224
5732,5732,43.63617056,-73.2003886
5733,5733,43.8200575,-73.0918921
15929,15929,40.46768391,-79.0055965
15930,15930,40.29490432,-78.7186761
15931,15931,40.51602096,-78.7555081
15931,15931,40.51533995,-78.8879575
15931,15931,40.50907354,-78.9068172
15934,15934,40.27906043,-78.8039861
15935,15935,40.20377154,-78.9663116
15936,15936,40.16338022,-78.8944542
15937,15937,40.20533469,-78.9847243
15938,15938,40.45086935,-78.5871179
15938,15938,40.41980111,-78.6120454
15940,15940,40.52172624,-78.6288419
15942,15942,40.40365958,-78.8106703
15942,15942,40.39747043,-78.8671466
15942,15942,40.39035426,-78.8765903
15943,15943,40.47467583,-78.8394227
15943,15943,40.47657929,-78.9123407
15944,15944,40.36351459,-79.0796729
15945,15945,40.35787301,-78.8669517
15946,15946,40.37236647,-78.6327837
15948,15948,40.48995891,-78.7646495
15949,15949,40.39556975,-79.1241634
15951,15951,40.3321654,-78.7593744
15951,15951,40.33184505,-78.7713124
15952,15952,40.30350635,-78.7761404
61428,61428,40.93476669,-90.1078426
61430,61430,40.94016333,-90.3109206
61431,61431,40.60770962,-90.2781794
53051,53051,43.14874757,-88.1226989
61432,61432,40.65255724,-90.1586234
61433,61433,40.55752867,-90.1686668
36866,36866,32.55438097,-85.7154496
53057,53057,43.78930876,-88.245209
53058,53058,43.1100282,-88.4034542
61434,61434,41.17556236,-90.039023
61435,61435,40.97811433,-90.5545889
61435,61435,41.02344984,-90.5967686
53059,53059,43.28861973,-88.5297215
61436,61436,40.86222232,-90.2168215
53061,53061,43.9440927,-88.1216623
61437,61437,40.78514705,-90.9505747
61437,61437,40.84728012,-90.987423
36867,36867,32.46256906,-85.0279016
36867,36867,32.48759297,-85.0471839
36867,36867,32.497322,-85.02299
53063,53063,43.96362619,-87.7984361
61438,61438,40.58275148,-90.6516555
61439,61439,41.02846722,-90.3570315
53065,53065,43.68396331,-88.5688305
61440,61440,40.30730976,-90.595415
61441,61441,40.34075411,-90.2933608
36869,36869,32.4201503,-85.0799132
61442,61442,41.03341073,-90.9127873
61442,61442,41.11429495,-90.9236968
36870,36870,32.48401723,-85.120202
36871,36871,32.18101968,-85.1522685
61443,61443,41.2599451,-89.9416847
36874,36874,32.56552876,-85.2057767
53066,53066,43.11313378,-88.4899248
61447,61447,40.85707503,-90.7381983
61447,61447,40.91274593,-90.8232036
53069,53069,43.11379585,-88.4327008
53069,53069,43.10899942,-88.4543445
36875,36875,32.33318346,-85.1728608
61448,61448,40.93361094,-90.2467807
70090,70090,29.9684567,-90.7046297
70091,70091,29.18804568,-89.2716642
70092,70092,29.89997325,-89.8927119
70094,70094,29.91348614,-90.2080661
70112,70112,29.95700774,-90.0769354
70113,70113,29.94301823,-90.0830728
70114,70114,29.93795604,-90.0326921
70115,70115,29.92391342,-90.1019483
70116,70116,29.96721946,-90.0644363
32666,32666,29.72554829,-81.9946136
32667,32667,29.51214913,-82.3053494
32668,32668,29.26625586,-82.490375
32669,32669,29.64347374,-82.4746487
32669,32669,29.6326771,-82.6046529
32680,32680,29.62223668,-83.0712315
32680,32680,29.8187115,-83.3163883
32680,32680,29.76507132,-83.3141576
32681,32681,29.42281945,-82.2039331
32681,32681,29.42715107,-82.2164708
32683,32683,29.29394332,-82.780705
32686,32686,29.36442253,-82.2663576
32692,32692,29.31841737,-83.1603552
32692,32692,29.33658909,-83.1276116
32693,32693,29.62385263,-82.7922688
32694,32694,29.76890186,-82.1901255
32694,32694,29.79630661,-82.1551737
32696,32696,29.3520237,-82.3629357
32696,32696,29.39811517,-82.4608702
32697,32697,29.93156669,-82.429025
32701,32701,28.6653284,-81.3694613
32702,32702,29.03924654,-81.6253313
32703,32703,28.60803911,-81.5286996
32703,32703,28.60280879,-81.5308775
32703,32703,28.67165045,-81.5533041
32707,32707,28.66267564,-81.3142898
32708,32708,28.68737237,-81.2727396
32709,32709,28.51106633,-80.9776842
32712,32712,28.74004076,-81.5060206
32713,32713,28.91515898,-81.2999744
32713,32713,28.8853116,-81.3252029
32714,32714,28.66244401,-81.4116702
32720,32720,29.0096192,-81.3679834
32724,32724,29.05646322,-81.2287619
32725,32725,28.88341927,-81.2507215
32726,32726,28.85503186,-81.6789391
7631,7631,40.89174148,-73.973567
7632,7632,40.88227556,-73.9467529
21029,21029,39.18173938,-76.8949309
21029,21029,39.16956959,-76.9056377
21029,21029,39.20714827,-76.9552531
7640,7640,40.98989484,-73.980257
7641,7641,40.96219644,-73.9975631
21030,21030,39.49191211,-76.6676985
7642,7642,41.0073237,-74.0438969
21031,21031,39.48720534,-76.658013
7643,7643,40.84635939,-74.0387846
21032,21032,39.03377291,-76.6041016
64874,64874,36.75835077,-94.054911
65001,65001,38.29075759,-92.0109549
65010,65010,38.79163473,-92.2403318
65011,65011,38.39176395,-92.7119706
65013,65013,38.27533841,-91.7497597
65014,65014,38.31337071,-91.6256398
65016,65016,38.56229134,-91.9207551
65017,65017,38.0907825,-92.497796
65018,65018,38.62054784,-92.5632334
65020,65020,38.00439058,-92.7797545
65023,65023,38.65247148,-92.3991055
65024,65024,38.62273619,-91.7556855
65025,65025,38.67033638,-92.6875119
65026,65026,38.32088269,-92.5711571
65032,65032,38.34238385,-92.3823466
65034,65034,38.55831577,-92.8197105
65035,65035,38.36224991,-91.9325706
65037,65037,38.2378336,-92.8569814
65039,65039,38.71068511,-92.2872294
65040,65040,38.35991154,-92.3110082
65041,65041,38.64272618,-91.4766033
65043,65043,38.62481862,-92.1053607
65046,65046,38.77830836,-92.4808845
65047,65047,38.16153888,-92.5722582
65048,65048,38.36146689,-92.0467566
65049,65049,38.20031386,-92.6683619
65050,65050,38.54267157,-92.6855026
65051,65051,38.46845145,-91.7933873
65052,65052,38.04943592,-92.6532767
65053,65053,38.541338,-92.3714577
65054,65054,38.48626273,-91.9383532
65058,65058,38.25325058,-92.138197
65059,65059,38.69865195,-91.8703365
65061,65061,38.60041568,-91.6366828
65062,65062,38.49555296,-91.651476
65063,65063,38.72442314,-92.0866997
65064,65064,38.40778286,-92.4768057
65065,65065,38.16607362,-92.5968491
65065,65065,38.13301948,-92.6688825
65066,65066,38.34962768,-91.4883307
65067,65067,38.76449188,-91.7131612
12453,12453,42.09338913,-73.9362803
12454,12454,42.28667524,-74.1509606
12455,12455,42.14549351,-74.6339575
12455,12455,42.13970639,-74.6598751
12456,12456,42.03311792,-73.9970581
12457,12457,42.0440702,-74.2525047
12458,12458,41.75765311,-74.3598374
12458,12458,41.74148477,-74.3624462
12458,12458,41.8158198,-74.4200738
12459,12459,42.2476716,-74.6389699
12459,12459,42.23592655,-74.6823681
12460,12460,42.41077376,-74.1561412
12461,12461,41.90890097,-74.2692939
12463,12463,42.19995996,-74.0172842
12464,12464,42.0351209,-74.3512755
12465,12465,42.15505219,-74.4814651
12465,12465,42.15306354,-74.4673159
12466,12466,41.90220047,-73.9850709
12466,12466,41.90435609,-73.9789938
12468,12468,42.30678785,-74.3592216
12468,12468,42.32142367,-74.3478304
12468,12468,42.26684108,-74.3762614
12468,12468,42.29963703,-74.4266962
12469,12469,42.44713994,-74.2391409
12470,12470,42.266075,-74.0238461
